8813:6138	13695	4219	1815	9159	66	11716	3591	4291	2101	10148	3746	7645	4163	5165	1739	13730	2473	3970	2666	11206	8081	8248	7543	10616	6304	8385	5864	8127	11656	2861	2561	1947	13943	14630	8332	12725	12434	7145	10396	4082	3298	1943	1692	11117	14245	4721	1592	7980	5705	
8819:5818	3211	10296	132	6832	511	66	9179	7814	4291	364	2198	5470	12419	14073	10036	8332	3970	12276	3267	6685	3106	12725	8460	1383	13998	913	14243	3528	816	12513	6880	2680	14630	8941	9177	11818	3209	8267	5496	9843	10143	13318	3681	11711	8154	1551	1592	1150	651	
8822:14285	13528	3700	232	6048	658	10632	9219	13906	13500	7348	9797	14328	3746	4208	2184	10818	11509	13912	1614	9449	14255	7215	5452	5475	5507	55	8799	11982	5705	5512	11973	2101	4288	7145	13414	10689	3599	7051	13113	6638	1146	11264	12412	2472	7612	2337	2643	11716	10541	
8825:14775	440	10523	8488	2886	4537	7264	4618	3533	6251	66	5664	6090	11136	4484	14319	8385	1846	3740	13846	12417	3700	10681	6194	7679	5642	8332	12412	11711	2063	1930	3552	6805	14318	9505	8288	1694	12501	5179	4288	2101	7145	5818	4860	5893	1383	184	1947	7051	11337	
8826:12945	8479	8799	9350	409	10452	9523	2041	5124	8005	13377	11005	14302	14197	9536	11696	5473	11519	5863	14607	9618	8235	3391	7891	1659	989	7761	7485	12952	11845	4627	8021	9379	13711	2337	11147	297	2148	13913	7067	8081	11896	5507	9040	2513	14616	8461	12667	2561	8058	
8829:2101	9236	14149	2643	8740	8425	4288	7145	10629	7051	648	12391	2337	11716	8725	999	6819	9128	484	1280	10766	4534	5893	6138	3700	4687	4860	5507	4933	10681	14607	12858	6011	9040	11982	13943	817	2626	5742	10178	11696	11845	14775	8385	14328	2922	11198	55	5884	10038	
8830:10915	12195	10541	14972	1967	6782	9513	12520	14355	11441	2194	4126	10006	2101	4288	7145	7051	2521	2337	2643	11716	2858	2397	6209	4975	6819	9128	13337	14217	10681	4687	5893	3700	4534	4860	6138	9236	4933	5507	9168	61	11982	13943	12391	2626	648	10178	8385	11696	14328	
8831:4647	3089	6638	7145	2101	12225	9236	9874	8385	3576	3378	7193	4642	13014	4288	7901	3700	4534	4860	4933	7051	3268	10766	3483	1739	5370	11579	11122	8992	14607	2337	2643	11716	11845	5742	10178	1965	5886	13755	13542	9128	6819	1977	2968	3746	8295	5971	10681	5507	6138	
8832:2064	9662	6321	10436	5996	8358	6632	4647	133	8288	12449	2222	3770	5430	6299	11512	1943	6860	1455	8236	2926	6336	7269	4154	8026	5166	3856	8828	8317	10902	14353	4685	3276	8767	12062	10604	9421	14755	1743	3627	963	4315	6405	5822	12323	10939	7376	2117	13582	4806	
8838:9549	2643	298	6252	2101	7145	4288	2689	8008	8944	7051	10178	648	11845	5165	2337	11716	10703	13014	11714	7136	987	8572	6782	6819	9128	2124	2842	484	10975	1854	5037	3700	4534	4860	4933	5507	6138	4687	5893	9236	10681	3377	3127	12076	6515	11415	463	11982	13943	
8849:373	8513	5282	2506	8119	2508	14596	5393	9221	3627	66	1299	14715	8287	12312	6685	11569	161	4428	11413	752	6121	12276	11711	449	14632	13142	3519	12129	2337	8764	8959	9251	4096	7193	14324	9	11114	5893	6227	7688	5798	271	7335	9076	12466	5424	9420	10454	11852	
8850:3163	3089	2460	14754	8361	9696	13943	12406	3184	13340	2561	12391	3712	3576	2101	2037	6902	13014	4534	7578	12982	6819	10008	6720	3325	2626	5742	4813	391	11775	4288	7145	10092	4687	4860	5507	7051	4002	2104	11850	13679	12125	9031	13960	7114	790	8758	1977	3601	11096	
8856:2124	4428	6404	10519	10769	2626	6858	5074	794	12992	7300	13688	6048	2782	4261	2643	9128	4288	10092	12095	5643	10235	361	10150	12391	8385	570	6774	5983	7145	55	4444	6358	10541	413	13304	11716	3198	6830	6633	12604	8352	10766	2472	12907	10250	10884	6902	2101	5275	
8858:11982	1039	9821	2282	1262	2101	4288	7145	6877	1592	6638	13943	7051	13646	1722	6011	11845	13076	7348	11896	2473	2337	2643	11716	13014	3464	5671	6593	6819	9128	2985	14243	10818	11711	4305	8927	4933	4534	4860	5507	6138	5893	10681	3700	9236	4687	13897	391	298	14353	
8859:9218	14387	12360	7943	12216	13629	12817	9357	9504	7240	12119	4268	9545	11386	13040	2733	13577	5956	6193	9965	10697	12775	10315	12075	14951	8837	1184	7727	1631	12843	10869	13286	9930	10045	7026	11716	14912	4716	7756	13683	5521	7772	10235	9841	12596	7799	6771	1327	13715	2598	
8862:1951	13275	4942	13766	14007	781	11145	2392	10043	9520	11231	14368	10425	10892	8183	4237	11992	3476	5468	9584	6449	12961	11097	9477	4610	10015	4853	14868	11972	9757	14409	4518	14797	7376	9705	12288	2310	10815	8133	2346	7738	14774	13590	10014	694	12849	11053	10577	3378	13179	
8864:3740	786	14040	12464	207	3712	5549	6711	14775	1562	1129	11170	1045	12369	9163	11852	1416	397	6252	3382	14360	8420	12460	1494	10562	1572	3057	4285	4618	7965	4886	2124	5251	11264	11579	10370	10235	5913	10097	8788	8646	7900	1943	2919	9096	12645	6720	13644	311	14054	
8865:14972	10124	5519	7268	5773	1254	5062	10541	1948	6373	6649	1744	5848	12520	10464	3962	5598	12620	10178	12513	8317	4519	12672	7745	14093	14355	3533	8708	7603	13352	10476	5301	10915	3859	2513	13715	8371	12195	1846	4153	9592	14511	2810	11117	11835	7587	6480	2740	11871	10970	
8866:7578	2473	2412	11982	13860	5818	11136	6138	9236	5251	2101	7145	4288	3377	14353	13679	7051	9064	2658	8361	3576	2626	2337	2643	11716	9583	2212	3483	2968	463	10288	11850	6819	9128	13803	13960	13333	1280	2124	3700	4687	5893	10681	4534	4860	5507	4933	7773	5981	13014	
8867:13737	4198	2548	12396	14228	13077	4076	9419	6672	3593	2508	10730	12011	6028	8451	9330	9066	14662	13192	13167	9018	9728	5842	11013	10778	12591	1008	12009	8929	9763	8052	12155	6139	13983	7643	11925	8287	11827	10165	4810	6033	430	5959	13233	14652	14689	11784	4538	9749	2147	
8869:2337	4484	3311	5893	4288	463	9128	2666	11716	2643	3057	456	620	484	6138	10681	7145	2101	7051	5742	1137	3916	2513	6819	13398	1280	2842	2752	5032	9236	4534	4860	4933	5507	4687	3700	13367	2212	5275	2882	13943	11982	13755	10067	4642	648	2626	12391	8385	14775	
8870:2168	7674	649	3614	2469	107	11786	3539	5833	186	13323	12215	413	226	7868	2931	12501	5740	4397	3830	1683	7679	267	6356	9536	3454	6808	4288	10298	12543	66	11586	8382	2666	1562	494	2643	11716	2752	8386	7051	3378	7369	13089	3673	7714	10917	6685	11122	6358	
8876:11010	7095	9375	13289	1359	4562	4690	8628	11709	5845	3395	8954	11424	5343	9416	13015	14964	2083	4801	1393	5769	11566	495	2031	8679	9038	12214	1981	6662	3514	8292	44	1022	13133	2280	10569	13502	12026	942	14754	9696	9483	7987	9317	2689	13266	6633	5851	9891	5165	
8882:14168	2867	8901	13943	7301	1712	13302	5192	4497	13764	4351	6771	1006	12839	4939	7016	2591	763	3702	11569	4335	14027	9128	567	5460	1146	5728	10988	13398	11650	14342	13014	620	3576	4288	14061	14125	11509	9986	6252	8332	14945	4277	3250	3047	11414	13244	8880	5275	9221	
8884:8288	6299	6632	3856	3627	8317	7578	133	963	1943	5430	8358	3740	2282	12464	8026	1277	3415	10288	13960	10579	1455	10604	2113	2288	11117	1815	1045	66	5893	4534	7193	8058	10541	2222	2064	9782	752	14606	2101	7145	4288	385	7773	8939	4647	7051	463	14353	5981	
8893:3089	2460	4440	2037	3325	552	2561	8904	3698	13943	5696	3163	12547	4137	12653	8888	4737	11153	11357	2513	3246	6194	1724	12406	11025	14754	1538	5669	9201	3229	2104	3712	1930	4580	7179	3179	9266	2134	361	4380	6985	8924	9168	11917	1179	9	9736	9053	11234	2193	
8895:3440	3811	2614	3273	11061	10069	296	9157	7749	12460	11716	9536	8030	5740	9447	1941	4129	8294	1383	10309	648	878	1722	9040	7933	10092	14078	2538	2752	2507	3378	8470	3673	13405	1754	14322	5942	9782	10597	187	4687	6138	5575	6104	13864	11234	1860	10321	11386	9231	
8896:4933	10681	14353	3127	7135	3089	11096	5893	6138	3700	2101	4288	7145	298	5981	7051	8944	1645	14775	2626	8385	2337	2643	11716	5275	66	3746	1168	6819	9128	5519	2922	4784	8508	6252	4860	5507	9236	4687	4534	2785	3377	6593	8481	11982	13943	9162	3389	1722	6011	
8897:25	4933	6819	2643	298	1494	2513	6138	2101	4288	7145	7051	4475	11845	14328	5742	2337	11716	7578	9159	11153	1039	5452	9128	3673	5864	6478	552	484	10396	4534	5893	3700	9236	4687	4860	5507	10681	1664	2412	9036	14318	9705	184	14353	13943	11982	4818	12158	12406	
8900:502	7112	6819	7135	2852	935	2016	9266	1494	5046	2859	5335	11122	7852	13323	8049	12501	9668	14293	1572	10543	13337	8965	9202	7674	1739	10006	1664	186	7960	463	2896	2342	901	4443	547	12391	14775	11845	5742	6299	12125	1518	10917	320	9797	4288	7145	2101	11636	
8903:13695	9564	3378	3089	11883	9040	6902	2101	4288	3184	5595	13943	8740	8385	2561	10132	3057	5460	4687	5980	5983	9986	1749	13398	11716	14775	10766	943	8294	7435	1739	7145	4476	2318	5884	10092	9236	10681	3700	6138	7051	484	4440	2666	4083	13367	5452	23	463	2337	
8905:8910	3933	12449	10528	8021	14104	5400	5865	13742	6210	1590	4170	3268	9369	208	4499	12223	4977	4968	13644	12417	5370	6513	5981	6969	1508	14191	13310	9323	7980	14755	66	5507	1456	2507	4111	13542	3235	2983	5237	2889	12062	2079	9935	8139	762	4585	2752	8148	2879	
8911:5124	8879	11696	9523	13414	8235	1422	8081	8385	9379	13746	4534	4594	12412	11690	8093	6593	11845	1518	7051	6080	7348	13280	4470	6515	10163	12119	13170	1692	6404	12202	13020	7215	11896	1280	8008	4028	8005	10896	2561	4627	7411	265	2337	463	2950	14213	650	7761	9040	
8916:10689	748	76	13611	11808	11222	14495	5239	12921	10454	6855	9321	5084	9275	5743	14526	1234	11809	4737	8684	11416	14286	8185	9642	7061	9835	8405	9219	3860	9682	3240	8987	4818	2944	13388	11991	13495	8304	11445	14285	6573	1261	1140	13245	13052	8452	1737	2456	7843	4223	
8917:5507	11982	66	10178	9128	4860	4288	7145	2101	11714	14293	7051	2472	9647	2626	8385	14775	2337	2643	11716	1965	11080	2968	3746	7135	14353	6593	6819	8288	2752	10818	4534	3700	5893	6138	9236	4687	4933	10681	7989	9679	3377	2689	4968	9228	8481	298	5981	14606	8572	
8920:9465	1994	6961	8514	1166	12080	7782	861	5603	66	8232	14755	8139	10421	6969	9805	815	10067	9006	9323	4968	5981	3840	12417	9786	1508	832	4956	3452	2037	13415	7192	10251	14073	8148	1585	7125	7104	6099	10528	14606	6736	4170	4266	14934	7688	6880	11503	585	2752	
8921:13993	2870	14285	9449	7815	6160	11393	8607	2184	2411	3502	12921	1948	595	11973	9562	5705	11333	3599	2301	10125	450	8371	4278	2955	8868	349	2494	3672	11070	2079	5073	5512	9166	7264	4094	4217	13861	4931	3878	13261	6130	11503	11821	5475	1994	10803	12718	14571	1197	
8925:11716	4534	6138	4288	11579	2811	9128	6902	5742	11845	8385	14775	2666	3057	9236	2101	7145	13619	1572	7051	10664	11415	2641	8909	13398	10178	2337	2643	3378	4975	3281	2473	13333	9159	13695	5032	314	5460	207	3746	6819	4857	4440	8740	8240	2752	10396	3700	4687	4860	
8926:4429	10815	4687	7051	4315	2861	6308	4246	4288	4610	13681	2942	2289	6021	13465	11636	75	12501	3184	10088	5301	14774	5460	5893	5880	1248	1948	648	8303	1210	1754	1137	423	3365	10941	2882	1943	5833	8923	184	3912	1280	11136	4659	9323	14414	6830	10277	14245	5705	
8928:10988	1247	1262	1540	7194	8736	61	14684	5192	12650	3627	8909	5165	50	7915	339	2195	8425	14634	1996	10605	2879	138	10580	8274	14441	1440	2314	7215	7465	11510	12010	5223	605	4534	13858	13340	2292	2537	2423	6080	4347	1572	6300	13625	7640	2921	13746	12741	13084	
8937:5332	4499	10054	11742	13644	12937	4309	3933	7980	8424	4445	9937	7799	1456	14424	2889	10882	10450	10414	9159	7800	5923	8877	11656	10169	11129	4956	6902	3235	107	12434	11696	7759	3268	5091	10815	8021	2882	12725	5668	5370	6673	14911	2209	3802	13310	10632	12259	10066	6271	
8938:4305	12391	10721	3700	484	11982	6939	13499	6638	2101	9236	9031	752	2689	2643	10006	2424	13280	9128	13374	6001	6209	10975	4288	7145	14201	10681	4860	6937	13004	7051	298	1977	5074	226	5037	11716	2337	5549	4931	648	5742	2637	5196	8121	6819	6782	2968	9696	11850	
8940:1894	4083	8352	2643	8508	9477	14469	11696	6973	54	9128	13179	1391	4288	7401	10917	11716	14775	4977	4089	5884	2968	10766	3561	8529	2168	5886	2848	5671	8955	44	2626	4365	5688	6011	13004	13742	9162	6356	2178	10069	7868	5595	2882	2147	2101	7145	5275	2294	4860	
8943:2697	10721	620	11033	13677	11478	4228	287	8868	1518	11795	14493	4381	2227	13333	13644	2985	5301	423	2101	9782	61	11175	9907	12250	5913	14585	12406	10178	9769	8157	10027	1914	481	7145	4288	4860	10681	9236	4534	6138	2627	7051	6924	13227	13943	3281	4975	8923	11716	
8950:11716	6138	13695	14606	4440	8081	7145	2473	9159	14293	2561	3089	8127	2666	10396	3700	4534	4860	2101	4288	370	10148	8481	3673	3298	13943	7051	6902	6011	8909	2626	2641	3378	44	2337	2643	14196	3057	5460	6819	9128	2513	943	8740	11883	4687	4933	5507	9236	10681	
8957:11245	13845	5887	5037	4443	689	3306	6454	11074	14546	4128	12198	320	9163	637	1722	6435	13438	2737	5912	12950	11622	11346	12645	2366	5335	14232	10298	11022	12742	7860	8295	8102	7190	8788	12710	8204	5461	1914	1632	698	11849	951	12406	8759	5424	4285	5937	8010	11401	
8961:8206	1965	9475	7290	8382	1409	13644	7514	7145	1508	5886	1452	648	2643	1527	5383	11766	11963	2752	4499	6320	10681	3700	4534	4288	2101	7173	10803	5671	7051	1754	2105	8385	11696	11609	13340	13227	11716	2337	8930	2882	4208	5074	1860	6819	9128	13960	383	5046	9219	
8966:2626	11502	2752	3651	11716	2178	2968	6442	4687	9236	2101	4288	7145	5452	66	7051	1724	11153	12391	8955	2337	2643	107	3377	6118	44	2513	6819	9128	9031	13323	3700	4534	4860	4933	5507	5893	6138	10681	9157	3127	6100	8572	11982	13943	6902	11896	8909	567	9668	
8969:6750	9690	10581	10074	4772	10394	8499	7372	4887	5359	8135	2242	3327	14456	10520	13486	1185	14122	3234	14461	14989	12345	10911	6880	6811	6350	14247	2591	11370	9999	10382	14454	7967	6920	4347	2830	13579	5365	11053	591	3159	5024	844	7995	2195	11481	13064	12741	8425	1130	
8971:11711	13897	391	9221	12952	12250	14783	2968	7145	2101	11357	8927	7989	2203	12276	2337	2643	10464	6819	6877	1079	4288	9031	10681	5893	10616	7051	752	1031	4939	12199	11716	6011	8385	12568	2318	3389	5033	12181	4266	9128	5275	66	5452	5696	7193	13802	12466	12204	4839	
8976:12183	14581	10945	689	3097	14040	439	14061	5611	5884	11596	5495	7039	4917	7812	3929	6104	7366	10251	4379	13063	14196	11475	14900	10442	660	14684	6722	1572	5716	14082	12391	11845	9053	267	5912	66	2968	1625	12780	5158	847	7472	10528	5257	12665	6472	6093	7014	6734	
8977:7051	6138	1280	12412	3700	2101	4288	7145	11982	12501	2626	8385	11716	2337	2643	13897	2968	66	6819	9128	413	2752	10818	4860	4534	4687	5893	9236	4933	5507	10681	7578	2412	4470	184	6356	2882	8572	13943	8288	2037	4315	9202	12391	648	14328	14775	5742	10178	11696	
8979:6454	637	12406	14319	547	330	9421	12667	10645	5128	8490	14874	689	1494	10523	11622	661	1572	14775	14328	9219	2922	8992	440	14977	7193	6435	11932	314	6356	13333	13600	1416	1222	12250	10298	5037	11795	4955	12353	8010	6819	13307	9177	9647	4315	9163	2896	6194	567	
8980:14684	1262	12076	5957	10818	4444	4497	10605	5165	4456	12518	8909	3856	1977	5893	4288	7145	2101	4305	1914	1854	6080	3627	13943	7051	9162	8420	9040	11264	5841	2337	2643	11716	10235	2124	11636	1039	5452	66	6819	9128	12904	6691	6	11700	6252	1501	11386	484	1280	
8996:9449	5705	11393	2494	1948	2184	11973	3599	14285	2472	4288	12921	349	6978	8371	10178	2337	2034	4687	8303	10917	8232	8909	1994	5884	5370	10803	3601	4931	5073	1846	9679	2173	12250	3773	8139	7145	2101	13542	5512	2861	2079	10975	10421	13155	12501	1754	4315	7051	7321	
8999:313	10089	11124	5430	4744	1952	9128	538	12801	9031	2101	5886	1853	8288	2626	14201	4288	7145	5507	9236	6535	14243	14630	7051	13943	3089	7880	9866	9797	9647	2337	11716	2643	12391	11696	14775	9159	4975	14607	6819	3746	5671	4208	13162	816	8209	484	2752	10818	10681	
9002:11716	6320	11845	1977	5643	3700	9236	4288	2101	7145	5957	7051	2626	2337	2643	3599	6830	14293	1572	14606	3673	298	5074	66	6819	9128	8288	2752	2842	6358	4534	4687	4860	4933	5507	5893	6138	10681	8294	5981	6978	11982	13943	2522	1928	2124	1722	12501	7869	4246	
9003:2077	6722	13367	2737	10067	1060	5037	320	13986	6048	5279	7500	357	6167	13337	5335	5495	1416	4715	4839	3106	2016	5763	1505	5301	3740	14775	9096	757	9062	786	5776	12226	8542	12952	9606	207	3712	8005	9495	12645	456	5549	14546	5981	14972	1562	8008	3311	11716	
9005:8358	8288	538	5742	298	3856	8317	2203	6299	4353	12464	7051	4397	3740	7747	2282	9483	11982	2288	2101	7145	4288	12620	963	8758	3627	3329	3673	1943	2643	2337	11716	4315	11845	12391	14775	4305	300	6709	6819	9128	13014	11714	6782	6633	6251	3700	4534	4687	4860	
9010:5251	7532	11696	10420	6678	7428	6048	5137	1491	14053	5505	12446	8898	9362	3816	511	12600	7425	3134	1254	10396	5442	3268	10776	10542	12417	5937	5370	114	3880	10913	4398	5323	6001	2643	648	14406	1091	10241	10709	9369	6782	87	856	2424	7800	2101	4288	7145	11010	
9015:7135	10178	9467	2282	5074	5519	9031	4288	2101	7145	484	12412	2785	7051	298	2288	3651	1754	4315	9040	2337	2643	11716	5742	2626	8385	11696	13323	11198	8288	13014	6819	9128	5671	5452	2842	2752	3700	4687	4860	4933	5507	6138	10681	4534	5893	9236	2412	12158	9036	
9022:2586	14353	9219	14755	7135	8319	5836	14328	5074	2101	7017	6252	9323	13582	1977	12250	1261	5981	2643	3389	2288	6969	66	11982	10288	4266	12353	4288	7145	10681	2752	13004	8145	7051	14606	8127	1508	8927	9276	11716	2337	2626	648	10178	11696	8909	6858	13755	13912	1048	
9029:11716	6138	8127	2473	44	3298	8081	10396	2666	1947	10148	4440	14250	11061	2626	14196	2561	2513	9031	314	370	4288	7145	2101	6902	10713	13556	13834	1724	7051	8338	12391	8385	11845	7933	2337	2643	13695	1977	9128	6819	7714	484	4534	5893	4860	3700	4687	4933	5507	
9030:5886	5018	9239	14165	5204	7173	6826	13217	10309	8294	6762	9031	8059	1456	9128	8758	4860	3127	6901	2147	5742	226	8344	2922	9362	11706	9276	5081	12406	6655	12469	1722	13241	5732	10241	6785	10036	1527	1967	5022	267	11061	2791	9094	1678	1893	9878	12076	10673	8990	
9042:3089	11982	7532	11716	856	3377	9705	2101	4288	7145	5507	4687	11357	7051	13943	14318	3712	2785	2968	13679	2643	2337	2626	8385	11845	14328	8909	6819	9128	7135	14607	3464	10241	12604	4933	9236	4860	5893	4534	6138	10681	3700	2842	12412	7989	552	12779	3198	11369	14353	
9044:3378	6449	4237	1280	14225	7821	3476	11425	6638	2282	8240	2842	11053	11412	11845	1402	11153	1383	5581	14521	7745	2513	14093	11098	4518	1981	11178	14620	8529	1538	3867	10476	9040	10766	1572	11896	10917	735	1977	2101	2666	1724	5742	11696	8891	2333	7761	5519	11357	9157	
9052:1758	13763	11676	7201	5437	9656	6733	3573	14132	14126	11472	4094	4430	5059	11414	9791	12016	7611	10614	7662	12261	3437	9487	4568	7592	10323	13398	13590	4958	11227	12337	14390	4986	2333	4967	13245	248	5209	8684	2862	12104	288	694	4244	9075	5621	7963	14662	14289	11290	
9056:12282	5215	5893	1039	5452	2962	2643	6819	10681	7179	1031	11337	6404	7193	9641	6358	9201	786	3689	3040	10684	13914	1572	11819	856	6944	5671	4288	4428	9475	9128	4935	3673	4277	1798	2337	6808	6247	12490	8288	9986	6320	10402	1589	95	836	7151	2991	9251	1928	
9057:6011	2889	538	648	5742	7348	2337	10818	5893	2101	4288	7145	10309	6251	298	13943	2968	3089	7051	1754	8909	14775	4484	2643	11716	11714	6782	6593	9505	6819	9128	3601	2752	1280	10541	53	4933	5507	6138	4534	4860	3700	10681	9236	4687	1739	12257	3712	14318	5971	
9058:4208	5884	1905	11973	1846	9647	7606	4908	10487	12568	12199	1664	3057	3689	2752	484	2549	11666	3383	8139	5671	10766	2643	10006	4923	4315	6011	5074	2173	4288	7145	2101	9679	5507	5893	4534	4687	10681	9449	11096	3419	6048	7051	10803	1826	10133	12359	314	383	440	
9060:13510	8843	13343	12452	11164	3801	13979	11084	13448	8449	9518	11161	13068	9778	12843	9426	4292	4842	6355	12411	6289	12064	4109	11824	10235	14190	13683	5326	10755	13128	7727	5838	12369	14987	6371	8837	3147	9941	11787	3382	5913	8420	11858	7402	7648	11700	7136	4886	10274	11949	
9063:10624	1914	14328	9219	4288	12501	9276	14977	3246	3614	4687	7327	4153	6077	2882	10915	3601	1977	6308	6819	6454	11247	4860	9236	2101	7145	7017	440	7051	2861	6905	1754	4315	2852	11845	8385	2643	11716	2337	287	7873	10440	3856	1039	4208	3746	8145	9128	11170	1280	
9072:3494	12371	14804	1951	4154	8458	14895	14347	7062	13249	1287	12341	11934	2861	3391	2154	6535	10249	7287	5484	2498	8664	14797	5780	1948	2289	14774	14887	10038	8959	8923	13864	700	2310	6644	4730	6847	8303	8054	1914	125	8017	14105	13766	2361	12363	7508	9338	4246	423	
9073:11234	11357	243	1724	13590	5191	1383	10834	11509	11786	186	8405	4501	8127	2513	4857	13764	11153	4691	2041	2308	13995	8599	538	14093	2366	3208	7443	1778	13802	4593	9736	2292	4620	10577	7821	1238	4237	12337	13323	2666	1941	2641	11716	9135	9772	4737	7526	9128	2603	
9084:8386	6048	4208	4217	9772	13258	13695	11850	1299	3576	1146	7578	12276	8949	2770	5518	75	11810	648	3014	9560	5893	13906	7679	4588	3673	9536	9986	11716	2643	2750	4923	9564	10097	3378	12803	4933	11883	7773	4813	267	1086	1562	10027	9719	494	8944	8479	8382	14353	
9085:200	11357	12204	9221	13679	2752	8927	11711	391	2968	12952	8758	3377	802	2643	5742	12129	4610	2282	856	2101	4288	7145	10681	9236	7532	484	7051	4733	399	9878	10309	13897	8880	2337	11716	648	5009	8092	14783	9040	1965	9162	6819	9128	3089	267	12250	3149	11852	
9088:11497	3350	4498	14774	6001	3966	6258	804	3969	1914	2848	7357	10992	3943	13944	11359	9564	11263	965	6346	1878	4771	12385	1401	6011	11481	8639	11942	3184	12395	10815	413	10314	5880	10023	1738	9449	2861	4288	13319	7462	11883	7370	292	4860	7821	12196	943	11810	3378	
9091:10235	5326	14987	7727	12369	11272	8420	6371	12939	5913	3382	11700	2124	7008	4886	13128	9518	13798	12411	10755	7136	8837	4109	8843	4842	9941	10969	6338	12164	11824	5251	11264	2658	11852	10097	14053	11161	7402	14830	7526	11709	12464	11690	14190	6636	14054	8927	6658	6252	7411	
9097:10988	8092	9523	7103	1247	7220	13020	8135	13746	13590	7215	12996	9128	11241	2627	7032	13398	3531	4568	8736	5480	12909	14750	7948	5478	2666	14545	4939	399	5935	1695	14616	4288	5275	12939	13582	11513	3903	10340	7209	4820	1185	9995	6920	11483	11441	8508	5983	7470	7010	
9100:148	7086	12834	3694	1003	5253	9150	5890	10477	4086	5553	3857	10342	2421	4199	6409	12922	1772	1447	4279	11928	6367	8201	3483	11513	4890	10325	8609	570	2991	7687	4128	1650	13753	9994	13413	4165	8989	12579	163	12389	3640	8889	2234	12793	14825	11406	14345	8451	14189	
9101:11975	10884	11517	1262	9821	4444	3057	1893	4640	11716	6785	6358	13014	4208	11799	2101	4908	7051	200	52	6939	2337	2643	6077	3281	3298	5884	4288	7145	4933	6138	5893	8621	12412	6252	12904	5802	44	14353	1977	5074	5196	1664	10385	1494	10918	6819	9128	5671	11714	
9104:11845	13387	13860	13759	2752	2282	9228	13014	5507	12198	4968	9031	8758	1967	3281	2785	10309	12391	2626	1210	2968	2101	4288	7145	55	10092	4534	6138	935	7051	2472	10818	10541	11982	1548	11716	2337	2643	3127	8332	10766	648	10178	11696	14775	11053	8015	3712	1965	7578	
9105:3118	13386	2473	14328	7470	5507	7989	1907	12282	11998	6404	2643	2858	11512	3454	9128	1981	2101	4288	7145	4860	4933	10681	9560	8479	7051	2962	4315	10178	11696	2626	2337	11716	13004	7578	1494	9219	14595	12353	11337	1854	9474	2689	3746	6819	186	10771	12604	12645	484	
9106:3512	4113	1974	1456	9369	1774	3933	12449	1820	7147	3235	11498	3268	5372	1091	2403	5370	5507	7362	10882	13644	14896	10915	6997	1219	3915	4809	6565	2472	6782	11441	945	11903	261	7869	14110	12195	1203	8818	12244	12223	2983	4499	291	13863	13542	13843	10424	7646	8184	
9108:4858	11214	10136	13784	5969	12390	4921	13645	7967	11901	6450	3595	10613	14122	12674	4693	4449	5024	14194	7627	14982	10572	9707	9698	10724	3505	5890	8919	13064	417	14905	12593	3327	13915	2555	9212	13049	2978	6434	13058	4887	5576	10253	13579	10074	3564	6499	5408	11411	2442	
9110:11982	5452	10681	3248	3329	4534	5507	1826	2101	7145	4288	5981	5957	7051	11696	14328	107	2337	2643	11716	4208	3746	8529	343	2318	6819	9128	2666	4484	11136	1508	3700	5893	4687	4860	4933	6138	9236	1031	10975	13943	1722	6011	3149	6441	13004	267	2626	10178	648	
9111:2101	1977	7051	2626	13004	3089	8529	226	12412	7145	4288	8481	10580	12391	2643	2337	11716	3483	463	2586	13960	6819	9128	6771	3700	4687	4860	4933	5507	6138	10681	4534	9236	5893	5705	14783	7290	8572	6593	14353	11982	13943	1754	5196	9647	5183	9202	1079	5971	10178	
9112:8504	183	11820	1094	2660	2522	2785	6401	7737	10258	10519	9832	7179	2280	9885	14985	964	6772	10007	8237	7612	3633	12400	5860	11975	531	1211	2255	11631	8617	7757	1971	5194	6825	2471	2688	14149	8913	8951	6787	2410	2197	8424	12070	6453	7001	7051	13401	7646	8798	
9113:2950	13179	7996	4899	14532	3197	3378	4642	11129	10597	7327	2506	5968	391	5115	443	13556	4528	606	13906	13137	13355	2643	10456	6821	4464	12353	4083	14053	9467	1557	11439	5980	660	6973	9821	13528	762	5833	4906	10038	7051	10917	9381	6441	8416	10133	14775	12391	6048	
9115:8603	7335	9505	2919	838	2434	10324	2785	2852	3840	10884	6709	292	2749	3694	1882	53	6296	8148	2780	3703	1276	1508	12604	5230	8094	8574	13518	12223	1034	5752	9544	3512	12650	14844	5529	3721	9014	2159	6915	1689	8767	2105	8941	2921	8754	14073	12302	2889	4328	
9116:3425	1592	2643	11716	298	8008	2101	4288	7145	5165	4933	9549	3614	7051	13943	9878	8927	2337	12391	10001	6902	9162	1965	8206	6819	9128	3089	6782	1039	6978	267	987	2680	4886	5507	4687	4860	9236	10681	3700	5893	6138	4534	484	7989	1893	10703	4191	11982	8481	
9117:11136	10769	2124	440	5261	845	2159	7606	7098	13219	9064	1854	4284	6819	6416	5074	8572	5971	2101	4041	2842	9449	11381	45	10369	391	9036	10364	2626	14679	2624	918	13004	8148	1416	9640	4288	7145	8411	5507	6138	8338	7051	3673	1977	3377	3689	2337	11716	2643	
